,prob_False,prob_True
107,0.7782643704918615,0.22173562950813863
108,0.772416624472611,0.22758337552738905
109,0.2538909332865686,0.7461090667134315
110,0.31838411554607,0.68161588445393
111,0.6697729610200278,0.3302270389799722
112,0.4607046186147183,0.5392953813852818
113,0.8507878650842311,0.149212134915769
114,0.6862750923859746,0.3137249076140254
115,0.4135862474249575,0.5864137525750426
116,0.8658690099030545,0.1341309900969455
117,0.7294797984871842,0.27052020151281586
118,0.8457851270974075,0.1542148729025926
119,0.8300178523591504,0.1699821476408497
120,0.36320149311574246,0.6367985068842577
121,0.8327259409514508,0.16727405904854917
122,0.25809904167142056,0.7419009583285794
123,0.26078602644703497,0.739213973552965
124,0.297153194488273,0.7028468055117271
125,0.8780701213207098,0.1219298786792902
126,0.7041463004344688,0.29585369956553126
127,0.8840604715150485,0.11593952848495157
128,0.8564543946916505,0.1435456053083495
129,0.18062281376712602,0.819377186232874
130,0.871636629530759,0.12836337046924107
131,0.8281114621067281,0.17188853789327194
132,0.6984007851413935,0.3015992148586066
133,0.7821417283271889,0.2178582716728112
134,0.8015801698231307,0.19841983017686926
135,0.06718697471542301,0.9328130252845771
136,0.6940154452344647,0.3059845547655353
137,0.8782801225883873,0.1217198774116128
138,0.7475356401652082,0.2524643598347919
139,0.5245484241346917,0.4754515758653084
140,0.8449133546981786,0.15508664530182142
141,0.8523055491885654,0.14769445081143465
142,0.8381248808067796,0.16187511919322045
143,0.597542606702789,0.40245739329721103
144,0.8915167313585293,0.10848326864147087
145,0.40402139107135393,0.5959786089286461
146,0.8534879276777647,0.1465120723222353
147,0.8385705092568713,0.16142949074312882
148,0.6867384350747854,0.3132615649252146
149,0.7992227704392866,0.20077722956071348
150,0.8320307839910319,0.16796921600896814
151,0.8986427842204934,0.10135721577950665
152,0.6777941355128441,0.32220586448715594
153,0.5567647230119475,0.4432352769880526
154,0.7725389514669798,0.22746104853302027
155,0.8587234580864399,0.1412765419135602
156,0.6940907986105044,0.30590920138949573
157,0.6470363181911529,0.3529636818088471
158,0.7227233850497177,0.27727661495028233
159,0.7271076004994979,0.27289239950050226
160,0.8238082765653203,0.17619172343467976
161,0.85334981045349,0.14665018954651013
162,0.8280943719150233,0.17190562808497667
163,0.5803818186513242,0.4196181813486759
164,0.8207077812060645,0.17929221879393564
165,0.7782631742517292,0.22173682574827086
166,0.6337480039741137,0.36625199602588643
167,0.876268599127235,0.12373140087276507
168,0.8707158658931506,0.1292841341068493
169,0.8439264403605313,0.15607355963946873
170,0.8530170427738324,0.14698295722616764
171,0.4803899383389135,0.5196100616610865
172,0.763782767229811,0.2362172327701891
173,0.7629528834144308,0.23704711658556926
174,0.16421141690231383,0.8357885830976863
175,0.7081804956422559,0.2918195043577442
176,0.6058854835940148,0.3941145164059852
177,0.8663940002546952,0.13360599974530488
178,0.2249097386524806,0.7750902613475195
179,0.2835836499651156,0.7164163500348844
180,0.7388549144657482,0.26114508553425175
181,0.7432086827203865,0.2567913172796136
182,0.8578968136900729,0.1421031863099272
183,0.8169566428111488,0.18304335718885137
184,0.8817159326643258,0.11828406733567434
185,0.7869558380649363,0.2130441619350637
186,0.7720785115619843,0.22792148843801577
187,0.5274653049627975,0.4725346950372025
188,0.8355931138914474,0.16440688610855278
189,0.7291591727854874,0.27084082721451264
190,0.41514930964069535,0.5848506903593047
191,0.8851431213017134,0.1148568786982867
192,0.8869491021188178,0.11305089788118217
193,0.35094885023612665,0.6490511497638735
194,0.8435655646560323,0.15643443534396778
195,0.881812345303893,0.11818765469610704
196,0.8660399058199224,0.13396009418007773
197,0.7028624858639682,0.29713751413603195
198,0.6743400372865498,0.3256599627134502
199,0.8120501912255024,0.18794980877449774
200,0.777802094816901,0.22219790518309906
201,0.8809194395890629,0.11908056041093713
202,0.5125695019037234,0.4874304980962767
203,0.5217872842376166,0.47821271576238356
204,0.3870213682168978,0.6129786317831022
205,0.04810346483479354,0.9518965351652066
206,0.8217985645248488,0.17820143547515124
207,0.8672626167068389,0.1327373832931611
208,0.856418653181842,0.14358134681815812
209,0.36145779988561655,0.6385422001143835
210,0.2682361332351666,0.7317638667648334
211,0.5877904343894107,0.4122095656105893
212,0.6939547847181656,0.3060452152818344
213,0.8593914698563221,0.14060853014367797
214,0.8107693643715819,0.1892306356284182
215,0.8356939689047601,0.16430603109524003
216,0.7693278135743483,0.23067218642565174
217,0.6147367768744217,0.38526322312557837
218,0.07366549999943656,0.9263345000005634
219,0.7277574715491291,0.27224252845087094
220,0.7756220582817964,0.22437794171820363
221,0.5874913776843482,0.41250862231565183
222,0.8408382942697559,0.1591617057302443
223,0.7664510806140383,0.23354891938596165
224,0.7523525615084707,0.24764743849152931
225,0.8645746775069449,0.13542532249305506
226,0.776668639702798,0.22333136029720208
227,0.7863432496539349,0.21365675034606513
228,0.7419340615713428,0.25806593842865727
229,0.7753482513222738,0.2246517486777262
230,0.7485936185154715,0.25140638148452865
231,0.8314578209812347,0.16854217901876548
232,0.11813479464399865,0.8818652053560014
233,0.47292689684221834,0.5270731031577818
234,0.348892952544796,0.651107047455204
235,0.8576978596078071,0.142302140392193
236,0.820928680309235,0.179071319690765
237,0.47060745125288495,0.5293925487471152
238,0.7940421801605277,0.20595781983947223
239,0.8059521755834095,0.19404782441659052
240,0.8800795942800829,0.11992040571991722
241,0.49523282152765524,0.5047671784723449
242,0.8506725733828772,0.1493274266171228
243,0.9074931046056522,0.09250689539434775
244,0.881501449465645,0.11849855053435494
245,0.733862909187113,0.266137090812887
246,0.7986909416577056,0.20130905834229454
247,0.7339245236320203,0.26607547636797974
248,0.75529983633434,0.24470016366566005
249,0.8327971675051069,0.16720283249489315
250,0.8660696645289037,0.13393033547109642
251,0.20616145597303767,0.7938385440269624
252,0.5541160801271542,0.4458839198728458
253,0.7881214951485251,0.211878504851475
254,0.5482510376887055,0.4517489623112945
255,0.7679472260417766,0.23205277395822344
256,0.4463656674644202,0.5536343325355799
257,0.8786122023904248,0.1213877976095753
258,0.8021762281639448,0.1978237718360551
259,0.23152254291162844,0.7684774570883717
260,0.7652850396202728,0.23471496037972725
261,0.8382592611968532,0.16174073880314674
262,0.6169912094884743,0.3830087905115258
263,0.770111280387728,0.22988871961227203
264,0.8473960447660566,0.1526039552339434
265,0.635676632182935,0.364323367817065
266,0.050465620077468014,0.9495343799225321
267,0.8722897807388781,0.12771021926112197
268,0.7039824435755149,0.2960175564244852
269,0.8885960389028549,0.11140396109714512
270,0.7546778617769223,0.24532213822307775
271,0.8181582431553693,0.18184175684463072
272,0.8320285843223908,0.16797141567760931
273,0.7556800035993465,0.24431999640065355
274,0.8419985298839847,0.15800147011601529
275,0.8168044500612806,0.1831955499387196
276,0.36551418927646684,0.6344858107235333
277,0.8762410409671668,0.12375895903283327
278,0.8742671947094445,0.1257328052905556
279,0.6125476519095572,0.38745234809044293
280,0.7013115161636354,0.29868848383636465
281,0.7870541261219502,0.2129458738780498
282,0.7779445607651831,0.22205543923481688
283,0.31901872468091386,0.6809812753190863
284,0.8823854081935083,0.1176145918064917
285,0.05693709233294925,0.9430629076670508
286,0.8230499885916487,0.17695001140835137
287,0.7221679999233196,0.27783200007668046
288,0.7626615599526062,0.23733844004739396
289,0.8706429515689309,0.1293570484310691
290,0.8833173042673279,0.11668269573267198
291,0.6138295600116155,0.3861704399883847
292,0.8553631766757979,0.14463682332420222
293,0.8698449068738607,0.13015509312613932
294,0.5698236105252921,0.43017638947470793
295,0.32220340475818937,0.6777965952418107
296,0.7220072420559929,0.27799275794400724
297,0.11133753439654812,0.8886624656034519
298,0.7444323421007055,0.2555676578992945
299,0.8532188503713554,0.14678114962864472
300,0.7652409532159739,0.23475904678402615
301,0.8045904808371684,0.19540951916283164
302,0.8682973909580955,0.1317026090419045
303,0.8470773847118985,0.15292261528810158
304,0.7635119503734822,0.2364880496265178
305,0.7151169548222673,0.2848830451777326
306,0.7833081698064105,0.21669183019358956
307,0.891342065136143,0.10865793486385708
308,0.18860023443681484,0.8113997655631853
309,0.7686827480913816,0.2313172519086185
310,0.8131338337121441,0.186866166287856
311,0.8329548544467265,0.16704514555327357
312,0.7857690185511443,0.2142309814488558
313,0.8483996891393284,0.15160031086067172
314,0.8613742001545992,0.1386257998454008
315,0.8943294048660222,0.10567059513397783
316,0.8230538948506516,0.1769461051493483
317,0.7648345337679497,0.23516546623205034
318,0.25077543077887704,0.749224569221123
319,0.7782562130497575,0.22174378695024266
320,0.7995101193132469,0.20048988068675316
321,0.8670454676802571,0.1329545323197429
322,0.22414351628751947,0.7758564837124806
323,0.8775729507020023,0.1224270492979977
324,0.8505316532937892,0.14946834670621093
325,0.8257632146526948,0.17423678534730533
326,0.8764728807798506,0.12352711922014946
327,0.07573444098322688,0.9242655590167732
328,0.7614289682735829,0.23857103172641708
329,0.8669846597180664,0.13301534028193365
330,0.8118459950819212,0.18815400491807888
331,0.8493946406833235,0.15060535931667657
332,0.893375470063918,0.10662452993608207
333,0.7338270350585174,0.2661729649414827
334,0.685513875487649,0.31448612451235114
335,0.8654879517381268,0.13451204826187338
336,0.8052528857669845,0.1947471142330155
337,0.7316061786667456,0.2683938213332545
338,0.19271774147627557,0.8072822585237245
339,0.8473822076159423,0.15261779238405793
340,0.6066057654144658,0.3933942345855343
341,0.7521969401924747,0.2478030598075253
342,0.8112462610547067,0.18875373894529354
343,0.7248591463692726,0.2751408536307274
344,0.7549608338180452,0.24503916618195487
345,0.38381132282190517,0.6161886771780949
346,0.31012542517715397,0.6898745748228461
347,0.774248750862652,0.22575124913734806
348,0.864532962230898,0.1354670377691021
349,0.8832544499024417,0.11674555009755817
350,0.8453702582090334,0.15462974179096653
351,0.8523077412279971,0.14769225877200307
352,0.8595799223962952,0.14042007760370484
353,0.5787423346840525,0.4212576653159476
354,0.73289113268005,0.26710886731995004
355,0.7968094504048517,0.20319054959514826
356,0.883296662440931,0.11670333755906907
357,0.8446081249050854,0.15539187509491464
358,0.8643928679470356,0.13560713205296449
359,0.7209955353324484,0.2790044646675517
360,0.7126789205852052,0.2873210794147949
361,0.7569773318573497,0.24302266814265042
362,0.7620258238892883,0.23797417611071164
363,0.6720182794970561,0.327981720502944
364,0.8711539112655713,0.12884608873442882
365,0.5413087318104606,0.45869126818953937
366,0.8568408271840383,0.1431591728159617
367,0.1506672886471046,0.8493327113528955
368,0.791340477342537,0.20865952265746313
369,0.8556516727272668,0.14434832727273322
370,0.8765310759270908,0.12346892407290921
371,0.7685605473878043,0.23143945261219567
372,0.8748026201519077,0.12519737984809237
373,0.8511150842016666,0.14888491579833366
374,0.6984281950698801,0.30157180493012004
375,0.73935234849662,0.26064765150338
376,0.6000647371073126,0.3999352628926875
377,0.872061443397526,0.127938556602474
378,0.7151983075982314,0.28480169240176867
379,0.8515054393398511,0.1484945606601489
380,0.7104656004632,0.28953439953680016
381,0.8530629338250515,0.1469370661749486
382,0.6984830419824235,0.30151695801757655
383,0.8587271806260663,0.1412728193739338
384,0.48518938935059935,0.5148106106494007
385,0.7557873878131258,0.24421261218687423
386,0.7304685067096377,0.26953149329036236
387,0.8590466668784132,0.14095333312158684
388,0.8093799093611252,0.1906200906388748
389,0.29142225768922186,0.7085777423107782
390,0.7915180972926203,0.20848190270737976
391,0.8433131962605098,0.15668680373949023
392,0.7170840849092535,0.28291591509074665
393,0.05841482970492952,0.9415851702950706
394,0.19835978927821624,0.8016402107217838
395,0.6644063245510563,0.3355936754489438
396,0.7776419163808648,0.22235808361913528
397,0.7716106006013057,0.22838939939869435
398,0.8882243247460248,0.11177567525397525
399,0.8621728961796666,0.1378271038203334
400,0.7654248668654948,0.23457513313450512
401,0.3604841253177203,0.6395158746822798
402,0.7560219828647591,0.24397801713524095
403,0.8654357835319841,0.13456421646801586
404,0.7944937771730202,0.20550622282697978
405,0.836459786941715,0.163540213058285
406,0.8694045514148014,0.13059544858519864
407,0.696488724756126,0.30351127524387406
408,0.6274920574048356,0.3725079425951645
409,0.7982200825181678,0.20177991748183227
410,0.38333662752485476,0.6166633724751454
411,0.8749126460033838,0.12508735399661627
412,0.8345159630307061,0.16548403696929398
413,0.7699179346377477,0.23008206536225234
414,0.8175919354895276,0.18240806451047242
415,0.31278859603889675,0.6872114039611033
416,0.6225935300741804,0.3774064699258197
417,0.8910126431018268,0.10898735689817315
418,0.7438104887396154,0.25618951126038464
419,0.7505250820145117,0.24947491798548832
420,0.8268145327127853,0.17318546728721476
421,0.6762098073711484,0.32379019262885156
422,0.8267302307607725,0.17326976923922757
423,0.8455599880427286,0.15444001195727153
424,0.8252872338720942,0.1747127661279057
425,0.7307259776163091,0.269274022383691
426,0.7233576336010629,0.27664236639893725
427,0.3073547566557783,0.6926452433442217
428,0.3482763068475911,0.651723693152409
429,0.8535812417342372,0.14641875826576276
430,0.8317751937280577,0.16822480627194236
431,0.529485331782444,0.47051466821755616
432,0.41200370383963497,0.5879962961603651
433,0.6416312110528583,0.35836878894714186
434,0.7278064534244495,0.2721935465755506
435,0.7870166529284093,0.21298334707159072
436,0.8415746236967668,0.15842537630323322
437,0.8393656994096836,0.16063430059031644
438,0.8870831494218199,0.11291685057818013
439,0.701796907289371,0.29820309271062906
440,0.6593531577164947,0.34064684228350545
441,0.833553282363096,0.16644671763690408
442,0.8239086904821149,0.17609130951788507
443,0.8417520583397008,0.1582479416602993
444,0.5581714710667358,0.4418285289332642
445,0.0855894825704889,0.9144105174295111
446,0.23436807060147197,0.7656319293985281
447,0.56731040207365,0.43268959792635
448,0.7571299236688884,0.2428700763311115
449,0.8777410577144142,0.1222589422855857
450,0.8196465943836024,0.18035340561639762
451,0.7819281172954903,0.21807188270450972
452,0.8405295808135365,0.15947041918646357
453,0.5544344616812258,0.4455655383187744
454,0.8761935166521941,0.12380648334780597
455,0.8057886705775926,0.19421132942240749
456,0.3119653669396908,0.6880346330603093
457,0.6709596894176866,0.3290403105823134
458,0.7464070988957965,0.25359290110420346
459,0.8238587939825256,0.17614120601747452
460,0.5969220852029801,0.40307791479702
461,0.8604706840090406,0.1395293159909595
462,0.8688699527992012,0.1311300472007988
463,0.8755616967307948,0.12443830326920535
464,0.8977807719693968,0.10221922803060329
465,0.7784851252368015,0.22151487476319853
466,0.6332823518776194,0.3667176481223807
467,0.8707584747558013,0.1292415252441987
468,0.773195533018056,0.22680446698194406
469,0.6650764470666546,0.3349235529333455
470,0.7312988678063066,0.2687011321936935
471,0.733937998086948,0.266062001913052
472,0.8702618770820427,0.12973812291795728
473,0.7070846599281142,0.2929153400718859
474,0.3799400329661863,0.6200599670338138
475,0.22272114713427318,0.7772788528657268
476,0.84189898879631,0.15810101120369005
477,0.8095131572815628,0.19048684271843727
478,0.634659455089942,0.36534054491005796
479,0.7792543516004546,0.2207456483995453
480,0.8799237662598891,0.12007623374011102
481,0.8160532019359705,0.18394679806402958
482,0.8348607118857634,0.16513928811423667
483,0.7527507674717306,0.2472492325282694
484,0.7482292946959589,0.2517707053040412
485,0.6959939732235334,0.3040060267764666
486,0.8734390369825502,0.12656096301744985
487,0.8920539431999364,0.10794605680006375
488,0.7479908747574047,0.2520091252425954
489,0.8063698034216378,0.1936301965783623
490,0.31303623518325674,0.6869637648167433
491,0.8990270045307676,0.10097299546923258
492,0.7534909271796025,0.24650907282039747
493,0.8748017235622072,0.12519827643779274
494,0.8525771860993702,0.14742281390062992
495,0.8057040950707974,0.19429590492920262
496,0.8831640390613387,0.11683596093866142
497,0.8810895672773497,0.11891043272265037
498,0.8451776629458818,0.15482233705411824
499,0.873215764975884,0.12678423502411598
500,0.8318000489366426,0.16819995106335744
501,0.7966691721342722,0.20333082786572793
502,0.8684786915396451,0.13152130846035495
503,0.7298184755542954,0.27018152444570465
504,0.8728650748540787,0.12713492514592137
505,0.8840727023005419,0.1159272976994582
506,0.8360239304445403,0.16397606955545982
507,0.08301643607038453,0.9169835639296154
508,0.7292475508631837,0.2707524491368163
509,0.8510891113212941,0.14891088867870608
510,0.8652217260283726,0.13477827397162764
511,0.883735505127585,0.11626449487241497
512,0.5860491720448195,0.4139508279551805
513,0.8812164686765653,0.11878353132343467
514,0.3836728064662983,0.6163271935337018
515,0.7940844140530229,0.2059155859469772
516,0.4681062705733634,0.5318937294266367
517,0.7902734186038238,0.20972658139617634
518,0.7875200813431992,0.21247991865680088
519,0.8855835409716859,0.11441645902831421
520,0.7412529241730357,0.2587470758269644
521,0.6618958043083342,0.33810419569166594
522,0.26690731195379486,0.7330926880462052
523,0.66156639765113,0.33843360234887
524,0.8121044332950343,0.1878955667049657
525,0.8710746637185374,0.1289253362814626
526,0.7890751112862455,0.21092488871375448
527,0.057764797232161304,0.9422352027678387
528,0.18658551909673354,0.8134144809032665
529,0.8059369405857971,0.19406305941420296
530,0.772044464270504,0.2279555357294961
531,0.24609049477944497,0.7539095052205551
532,0.8272867095885124,0.1727132904114877
533,0.8373952768458394,0.16260472315416066
534,0.7339099041107283,0.2660900958892718
535,0.6912085301665924,0.30879146983340755
536,0.4120207428354336,0.5879792571645664
537,0.6070091210469275,0.39299087895307255
538,0.7543523591220442,0.24564764087795588
539,0.8116374247257523,0.1883625752742477
540,0.8513216284946397,0.1486783715053604
541,0.7630755282098238,0.2369244717901762
542,0.7959673383506806,0.20403266164931955
543,0.8240713646935522,0.17592863530644784
544,0.5617845047566034,0.43821549524339665
545,0.1791348519925673,0.8208651480074328
546,0.7882628368494999,0.21173716315050015
547,0.2341929006715714,0.7658070993284286
548,0.8946062652642107,0.10539373473578927
549,0.7186060815323787,0.28139391846762135
550,0.3341606695000754,0.6658393304999247
551,0.873580417517883,0.1264195824821172
552,0.8027103025935268,0.19728969740647329
553,0.7449718121260552,0.2550281878739448
554,0.774901792642833,0.225098207357167
555,0.7742359018556538,0.22576409814434623
556,0.8118443360866721,0.18815566391332808
557,0.8466002234249161,0.153399776575084
558,0.21312298798819987,0.7868770120118002
559,0.7382306114594637,0.2617693885405364
560,0.8093455079752292,0.19065449202477097
561,0.8171127919689083,0.18288720803109182
562,0.8641947774682187,0.1358052225317814
563,0.766038029110123,0.23396197088987697
564,0.8412545649776682,0.15874543502233193
565,0.32289559930651385,0.6771044006934862
566,0.22470599834466212,0.7752940016553379
567,0.8280246862005571,0.17197531379944284
568,0.7526122821808499,0.24738771781915023
569,0.7804049491739697,0.21959505082603026
570,0.8688445900702867,0.13115540992971328
571,0.7582155783801228,0.24178442161987734
572,0.44771921380698676,0.5522807861930132
573,0.08125461486932588,0.9187453851306742
574,0.2514675109302585,0.7485324890697416
575,0.6412367988327319,0.35876320116726823
576,0.2092411552386338,0.7907588447613663
577,0.5796762614601668,0.42032373853983324
578,0.8790821193103127,0.12091788068968734
579,0.8162516206984638,0.18374837930153617
580,0.264574458243116,0.7354255417568841
581,0.8263441609575429,0.17365583904245707
582,0.8655094396600729,0.13449056033992715
583,0.8743092031445505,0.12569079685544943
584,0.8575057435847226,0.1424942564152774
585,0.8392856875779384,0.16071431242206158
586,0.7256861050559107,0.2743138949440893
587,0.8685364568524774,0.13146354314752262
588,0.8749830077295118,0.1250169922704883
589,0.8040423546759266,0.1959576453240735
590,0.8487342427149356,0.15126575728506453
591,0.6975877768378008,0.3024122231621992
592,0.14997855244892425,0.8500214475510759
593,0.7828586656390215,0.21714133436097866
594,0.715623559484267,0.2843764405157331
595,0.8843142200012891,0.11568577999871084
596,0.7588461292243274,0.24115387077567274
597,0.8585376316534377,0.1414623683465624
598,0.8883223487497878,0.1116776512502122
599,0.6673638095977117,0.33263619040228837
600,0.6872452695726028,0.3127547304273973
601,0.2767363556498383,0.7232636443501618
602,0.7989290233932318,0.20107097660676826
603,0.8842184775056042,0.1157815224943958
604,0.7287033506650119,0.2712966493349882
605,0.784619408877754,0.21538059112224603
606,0.7814842659900364,0.21851573400996369
607,0.7686512824509772,0.2313487175490228
608,0.09458538660114092,0.9054146133988592
609,0.8409664833394133,0.15903351666058688
610,0.04872199942822882,0.9512780005717711
611,0.7991754084444221,0.20082459155557786
612,0.7299342557439051,0.2700657442560949
613,0.5416842301528046,0.45831576984719535
614,0.4215697944228366,0.5784302055771635
615,0.8365774773948935,0.16342252260510648
616,0.7012141330272009,0.2987858669727991
617,0.6971081353442447,0.3028918646557554
618,0.7819586844217117,0.21804131557828837
619,0.8469938228643781,0.153006177135622
620,0.8499889950525472,0.1500110049474529
621,0.8225460116120975,0.1774539883879025
622,0.047198015724473005,0.9528019842755271
623,0.6811445655401067,0.3188554344598934
624,0.8547387769089084,0.1452612230910916
625,0.8344901946485785,0.16550980535142154
626,0.8784535815197985,0.12154641848020167
627,0.7872904531779197,0.2127095468220804
628,0.8549879761983519,0.14501202380164815
629,0.7569320296176909,0.24306797038230915
630,0.8238677428979173,0.1761322571020826
631,0.3837306627330935,0.6162693372669066
632,0.7803154380898405,0.21968456191015967
633,0.8465209876503172,0.15347901234968284
634,0.8508277377517529,0.14917226224824706
635,0.6216821847787062,0.378317815221294
636,0.6468714207944571,0.35312857920554286
637,0.8484215278727663,0.15157847212723372
638,0.7709713288515581,0.229028671148442
639,0.8322433289164641,0.16775667108353587
640,0.850689079728306,0.14931092027169404
641,0.8215893948228024,0.17841060517719776
642,0.8859858625222705,0.11401413747772945
643,0.7926874147042193,0.20731258529578062
644,0.8620118925704072,0.13798810742959275
645,0.32616745833576055,0.6738325416642396
646,0.8350255226616731,0.164974477338327
647,0.82835061786296,0.17164938213704
648,0.857783890638973,0.14221610936102713
649,0.9007938528253032,0.09920614717469675
650,0.5502547481731412,0.44974525182685876
651,0.04946583441357361,0.9505341655864266
652,0.7778280723956146,0.22217192760438537
653,0.30210533508289755,0.6978946649171025
654,0.8618351872654899,0.13816481273451026
655,0.8192738656943133,0.1807261343056868
656,0.8822802247509531,0.11771977524904689
657,0.7959314968063651,0.20406850319363484
658,0.8659215949518021,0.1340784050481979
659,0.8436689179757146,0.15633108202428558
660,0.8299015476753537,0.1700984523246463
661,0.8348044365237631,0.1651955634762369
662,0.7991239371363047,0.20087606286369544
663,0.760410090322991,0.23958990967700897
664,0.8496279754482317,0.1503720245517683
665,0.6567018262130858,0.3432981737869142
666,0.7218628157002263,0.2781371842997738
667,0.8849186635430393,0.11508133645696077
668,0.8520992443102741,0.14790075568972602
669,0.8543937037845801,0.14560629621542004
670,0.2433624400637769,0.7566375599362232
671,0.8497679403940164,0.15023205960598363
672,0.8305339115148684,0.16946608848513167
673,0.32372465854008675,0.6762753414599133
674,0.7080882571824351,0.29191174281756493
675,0.6571944147460151,0.34280558525398497
676,0.28511689677281965,0.7148831032271804
677,0.7289056243226675,0.27109437567733263
678,0.8539712531912718,0.14602874680872824
679,0.8252737341830249,0.17472626581697523
680,0.6999423977514305,0.3000576022485696
681,0.8944670636775783,0.1055329363224218
682,0.5826829049537785,0.4173170950462215
683,0.8101332180760352,0.18986678192396475
684,0.697657492649795,0.30234250735020507
685,0.25953624875851544,0.7404637512414847
686,0.7858564178280766,0.21414358217192342
687,0.6137772560970254,0.38622274390297473
688,0.8547004283133581,0.14529957168664193
689,0.8115423475495604,0.18845765245043952
690,0.6923289094086869,0.30767109059131326
691,0.8723395737509396,0.12766042624906043
692,0.1026483938437094,0.8973516061562907
693,0.8168619745420678,0.18313802545793229
694,0.8557111173796768,0.1442888826203234
695,0.193982446950285,0.806017553049715
696,0.19620054107019122,0.8037994589298089
697,0.8349541367310913,0.16504586326890883
698,0.7988638339118042,0.201136166088196
699,0.7899222964966279,0.21007770350337207
700,0.9053565619413786,0.09464343805862142
701,0.852594964386143,0.147405035613857
702,0.3512998332402112,0.6487001667597889
703,0.7704304199313953,0.22956958006860484
